poi_id,name,region,locality,longitude,latitude,category_level1,category_level2,category_level3,rating,rating_count,traffic_score,time_spent,weekday_avg_popularity,weekend_avg_popularity,afternoon_avg,evening_avg,morning_avg,night_avg,max_popularity,peak_hour,peak_day,popularity_variance
1020,Royal Graphics Printing,UC-4 City Railway Colony,Karachi,67.00889676,24.85332785,Retail & Shopping,Printing & Copy,Print shop,4.8,157,49.17,People typically spend up to 1 hour here,45.55991667,55.07875,43.09171429,38.54228571,56.69166667,51.29875,72.6,6,Saturday,10.4367151
1021,Anees Super Store,Pakistan,Hasilpur,72.54838338,29.69458538,Retail & Shopping,Shopping Centers,Shopping mall,3.9,278,53.14,People typically spend up to 3 hours here,47.28116667,60.27833333,54.94514286,68.67485714,42.20285714,44.06928571,87.38,20,Sunday,13.86084646
1022,MALL OF HARIPUR,Pakistan,Harīpur,72.90573623,33.98817391,Retail & Shopping,Shopping Centers,Shopping mall,4,222,72.29,People typically spend up to 30 min here,58.537,71.61104167,59.56057143,84.47314286,51.86380952,57.89839286,100,19,Saturday,15.01235585
1023,Hush Puppies,Sialkot Cantonment,Sialkot,74.57256315,32.51493248,Retail & Shopping,Fashion & Accessories,Shoe store,3.8,119,33.86,People typically spend up to 1.5 hours here,49.71158333,60.00753472,54.3767619,66.57828571,46.33833333,47.60919643,100,19,Saturday,13.89248896
1024,Musk Al Mahal,UC-8 Saddar,Karachi,67.02739416,24.85530567,Retail & Shopping,Perfume & Cosmetics,Perfume store,3.8,196,37.86,People typically spend up to 4 hours here,39.02991667,46.86677083,51.67814286,57.98271429,30.80761905,32.16330357,92.61,16,Saturday,15.71146002
1025,DVAGO Pharmacy & Wellness Experts,UC-10 Pehalwan Goth,Karachi,67.11839652,24.9094496,Retail & Shopping,Drug & Pharma,Pharmacy,4.1,38,45.43,People typically spend up to 25 min here,46.10088889,55.90131944,53.15755556,63.65892063,41.9726455,42.21325397,100,20,Saturday,16.20588759
1026,Breakout,Shadman,Lahore,74.32607587,31.53990787,Retail & Shopping,Fashion & Accessories,Clothing store,4.2,169,62.14,People typically spend up to 1 hour here,53.56466667,64.10375,57.47,75.89371429,47.91511905,50.43883929,100,18,Sunday,14.47851654
1027,Stationary World,Zamzama Commercial Area,Karachi,67.03985462,24.81693623,Retail & Shopping,Office & Stationery,Stationery store,4.5,52,47.83,People typically spend up to 4 hours here,49.20558333,56.38458333,54.298,71.13257143,41.98309524,43.88875,87.84,19,Saturday,13.29050949
1028,Glamour One Plaza Township Lahore,Township,Lahore,74.30944934,31.46518124,Retail & Shopping,Computers & Electronics,Electronics store,4,2250,60.67,People typically spend up to 2.5 hours here,39.32183333,47.121875,51.37771429,59.11228571,32.65095238,31.10678571,84.37,16,Saturday,15.70382296
1029,Punjab cash and carry,Wah Cantt,Taxila,72.78122865,33.74251496,Retail & Shopping,Market & Grocers,Grocery store,4.3,605,57.14,People typically spend up to 45 min here,58.57033333,71.08770833,60.63257143,84.37857143,53.28904762,55.84142857,100,19,Saturday,14.7137058
1030,Suzuki Burj Motors,Pakistan,Faisalabad,73.08557652,31.43423655,Retail & Shopping,Auto & Vehicle Retail,Motor vehicle dealer,3.9,982,65.33,People typically spend up to 45 min here,46.39895833,55.68864583,48.699,53.19757143,49.2447619,46.54053571,93.11,18,Sunday,11.59461705
1031,Kashee's Bridal Boutique,UC-6 P.e.c.h.s 1,Karachi,67.05605854,24.86956265,Retail & Shopping,Fashion & Accessories,Boutique,3.7,497,62.43,People typically spend up to 2 hours here,49.23416667,58.11125,54.33,69.91771429,43.71309524,44.87178571,86.44,18,Sunday,12.73051903
1032,Hyundai Lahore,Punjab,Lahore,74.31712442,31.54545461,Retail & Shopping,Auto & Vehicle Retail,Hyundai dealer,4.1,370,58.5,People typically spend up to 1.5 hours here,39.2035,47.68625,51.23771429,58.49657143,31.71285714,32.51285714,88.55,17,Saturday,15.68676475
1033,Shakir Traders,Islamabad Capital Territory,Islamabad,73.0754805,33.72042796,Retail & Shopping,Computers & Electronics,Electronics store,4.8,641,42.17,People typically spend up to 2.5 hours here,39.43591667,48.03833333,50.85285714,58.76057143,33.69095238,31.90464286,83.57,18,Saturday,15.20825791
1034,Tasty Nimco And Frozen Items Since 1970,UC-4 Hyderi,Karachi,67.03838945,24.93679044,Retail & Shopping,Market & Grocers,Frozen food store,4.3,293,45.29,People typically spend up to 25 min here,49.3355,58.75541667,55.102,71.92742857,42.82428571,44.56910714,100,18,Saturday,18.18298773
1035,Shahid Gift Corner & Baby Toys,UC-4 Reta Plot,Shah Faisal Town,67.15000754,24.88108763,Retail & Shopping,Souvenirs & Gifts,Gift shop,4.3,216,59.57,People typically spend up to 45 min here,58.16266667,70.9475,60.72228571,83.44942857,53.06333333,55.54160714,100,19,Saturday,14.87069746
1036,1st Step Liaquatabad,UC-8 Commercial Area,Karachi,67.04467871,24.90539674,Retail & Shopping,Fashion & Accessories,Shoe store,4,221,38.86,People typically spend up to 30 min here,43.6785,55.63770833,42.60142857,37.13285714,54.74190476,50.39589286,77.95,6,Sunday,11.01343452
1037,CSD SHOPPING COMPLEX ABBOTTABAD,Pakistan,Abbottabad,73.22077135,34.16629238,Retail & Shopping,Shopping Centers,Shopping mall,4,502,54.29,People typically spend up to 45 min here,49.60316667,58.14885417,55.50785714,71.79671429,42.46309524,44.72169643,100,19,Saturday,17.8394606
1038,Master molty foam,Punjab,Gujranwala,74.20874875,32.1916678,Retail & Shopping,Home & Furniture,Mattress store,4.6,18,35,People typically spend up to 25 min here,58.16025,70.633125,59.89257143,84.39114286,52.68857143,55.47803571,100,19,Saturday,15.18380066
1039,Dates Market Karachi,UC-5 Bhagdadi,Karachi,66.99719544,24.85906724,Retail & Shopping,Shopping Centers,Supermarket,4.3,160,44.43,People typically spend up to 1 hour here,48.69108333,58.26229167,55.90714286,68.65028571,44.30357143,43.20107143,89.92,17,Saturday,12.70592071
1040,Decent Balloons,UC-2 Civic Center,Karachi,67.0627343,24.88482463,Retail & Shopping,Costumes & Party Supplies,Party store,4.1,437,63.67,People typically spend up to 1 hour here,48.43766667,57.48854167,53.84485714,68.81657143,41.88904762,44.99071429,92.47,17,Saturday,13.22158113
1041,Toyota Garden Motors,Pakistan,III,74.33132264,31.50074576,Retail & Shopping,Auto & Vehicle Retail,Toyota dealer,4,1414,62.29,People typically spend up to 1.5 hours here,39.08108333,46.77229167,50.18028571,57.47914286,33.64404762,31.31553571,98.46,17,Sunday,15.05979429
1042,English Boot House Saddar,UC-8 Saddar,Karachi,67.02648536,24.85735673,Retail & Shopping,Fashion & Accessories,Shoe store,4,423,59.57,People typically spend up to 30 min here,41.75220833,50.3821875,45.85128571,48.57728571,43.23547619,41.20928571,93.62,17,Sunday,13.46448424
1043,Super Duper Supermarket,Punjab,Chichawatni,72.6874152,30.52674074,Retail & Shopping,Shopping Centers,Supermarket,4.1,676,58.71,People typically spend up to 30 min here,40.07258333,48.03979167,51.8,60.344,32.39880952,32.65767857,89.37,18,Saturday,16.17381139
1044,Ideas - Bahria Rawalpindi,Rawalpindi Tehsil,Rawalpindi,73.09073213,33.52281624,Retail & Shopping,Fashion & Accessories,Clothing store,4.1,531,50.86,People typically spend up to 30 min here,58.64916667,70.781875,61.68257143,85.53457143,51.96119048,55.36535714,100,18,Saturday,15.60567234
1045,Al Naeem Homeo Store,Sialkot,Sialkot,74.53397893,32.49418429,Retail & Shopping,Drug & Pharma,Homeopathic pharmacy,4.5,21,59.71,People typically spend up to 30 min here,58.40741667,70.466875,59.44857143,83.75771429,53.13928571,56.20053571,100,19,Saturday,14.74565128
1046,Rahim Store,Wapda Town Phase 1,Lahore,74.27882335,31.43867741,Retail & Shopping,Market & Grocers,Asian grocery store,4.3,6810,51.71,People typically spend up to 30 min here,46.5485,54.96479167,47.82557143,53.1,48.98583333,47.04160714,88.96,18,Saturday,12.0806126
1047,Urooj Mens Wear,Sukkur,Sukkur,68.8672664,27.69351397,Retail & Shopping,Fashion & Accessories,Men's clothing store,4,175,65.67,People typically spend up to 2 hours here,45.12158333,54.40354167,41.952,38.004,56.38928571,51.05625,75.47,8,Saturday,10.37539878
1048,Rashid Handicraft,Sillanwali,Sillanwali,72.53907562,31.82553048,Retail & Shopping,Arts & Crafts,Handicraft exporter,4.1,37,69.33,People typically spend up to 2 hours here,39.9685,46.2625,50.79085714,57.56657143,31.68904762,33.81017857,80.39,17,Friday,14.44801904
1049,"Carrefour, Emporium Mall, Lahore",Trade Centre,Lahore,74.26406317,31.46735221,Retail & Shopping,Big Box & Department Stores,Hypermarket,4.4,24484,49.14,People typically spend up to 2.5 hours here,43.85058333,52.40260417,52.39285714,63.52142857,38.07797619,37.87714286,89.13,19,Sunday,14.94213454
1050,Suzuki Madni Motors,Pakistan,Lahore,74.35602558,31.52003777,Retail & Shopping,Auto & Vehicle Retail,Suzuki dealer,4.4,1056,63.83,People typically spend up to 1.5 hours here,39.53766667,48.00479167,50.86885714,58.12828571,31.15261905,34.38285714,95,17,Saturday,15.36533719
1051,The GATE Mall and Apartments,Faisal Town,Rawalpindi,72.86207216,33.61442455,Retail & Shopping,Shopping Centers,Shopping mall,4.5,91,58.71,People typically spend up to 3 hours here,44.72208333,53.19041667,40.98057143,38.98285714,55.03380952,50.17232143,74.42,6,Saturday,9.472691499
1052,THE BRAND COMPANY - Lahore Market,Pakistan,Lahore,74.32891167,31.49852087,Retail & Shopping,Misc. Stores,Store,4.5,85,24.29,People typically spend up to 2.5 hours here,45.332,54.76166667,43.39142857,38.72971429,55.70904762,50.97107143,74.49,6,Sunday,10.13508549
1053,Books & Books,Satellite Town,Rawalpindi,73.0718043,33.63862168,Retail & Shopping,Books & Comics,Book store,4,385,38,People typically spend up to 30 min here,58.04941667,69.995625,59.50771429,82.91942857,52.10404762,56.29285714,100,18,Saturday,14.66836607
1054,Sony Center New Clifton Outlet,UC-10 Clifton,Karachi,67.03131242,24.82718961,Retail & Shopping,Computers & Electronics,Electronics store,4.1,203,48.17,People typically spend up to 3 hours here,38.94308333,46.185625,50.18285714,57.858,31.14666667,32.15160714,87.99,18,Sunday,15.08721548
1055,Japan Electronics,Islamabad Capital Territory,Rawalpindi,73.10838526,33.53466786,Retail & Shopping,Computers & Electronics,Electronics store,4.6,813,55.43,People typically spend up to 2.5 hours here,51.658375,62.16796875,50.79785714,61.22857143,54.0664881,53.41696429,100,19,Saturday,14.52131371
1056,Watnia Furnishers,Sultan Park,Lahore,74.35700732,31.50207942,Retail & Shopping,Home & Furniture,Furniture store,4.4,56,60,People typically spend up to 45 min here,45.11016667,54.29666667,43.22,37.42,55.435,51.22839286,73.73,7,Sunday,10.04765096
1057,Bhatti Rajput Plaza,Rawalpindi,Islamabad,73.12597949,33.61204357,Retail & Shopping,Shopping Centers,Shopping mall,3.2,10,38,People typically spend up to 1 hour here,39.76541667,47.84666667,50.77828571,59.38428571,31.34857143,33.86,94.43,17,Saturday,15.63026481
1058,Hyundai Premium,Punjab,Lahore,74.1989644,31.44563973,Retail & Shopping,Auto & Vehicle Retail,Hyundai dealer,4.1,177,63.5,People typically spend up to 1.5 hours here,44.96683333,53.50166667,42.74885714,39.60628571,54.41357143,49.93392857,74.77,6,Saturday,9.882534821
1059,BURO Interiart (Pvt) Limited - Manawan,Punjab,Lahore,74.44744851,31.59202211,Retail & Shopping,Construction & Hardware,Woodworking supply store,4.3,32,64.67,People typically spend up to 1 hour here,48.43591667,58.15041667,54.65457143,67.78914286,42.99690476,44.85946429,93.74,17,Sunday,12.79749216
1060,CSD Mall,Rangeel Pur,Multan,71.41554195,30.18132046,Retail & Shopping,Big Box & Department Stores,Department store,4.2,2366,58,People typically spend up to 45 min here,44.96733333,53.11375,42.69257143,38.03742857,54.09642857,50.85607143,71.09,10,Sunday,9.536256624
1061,Shakeel Trading Corporation,Shamsabad,Rawalpindi,73.08035874,33.6561095,Retail & Shopping,Home & Furniture,Tile store,4.1,1775,66.67,People typically spend up to 1.5 hours here,58.61833333,70.16604167,59.49971429,82.63657143,53.3947619,56.87178571,100,18,Saturday,14.40309668
1062,ENGLISH BOOT HOUSE,UC-6 P.e.c.h.s 1,Karachi,67.05438486,24.86740837,Retail & Shopping,Fashion & Accessories,Shoe store,3.8,221,51.17,People typically spend up to 3.5 hours here,41.90866667,50.70510417,47.17471429,48.05757143,43.69892857,40.97142857,89.19,17,Sunday,13.53904325
1063,RANGE MEGA MART,Rawalpindi Tehsil,Rawalpindi,73.01688384,33.59856795,Retail & Shopping,Market & Grocers,Grocery store,4.1,143,65.86,People typically spend up to 45 min here,48.2985,59.08583333,55.59628571,69.97028571,42.56833333,43.73642857,93.11,18,Saturday,13.58866747
1064,NM Traders,UC-4 City Railway Colony,Karachi,67.00548916,24.85078118,Retail & Shopping,Computers & Electronics,Computer store,4.7,186,52.5,People typically spend up to 1.5 hours here,58.58558333,68.46895833,59.23,84.72628571,50.86619048,56.10589286,100,18,Saturday,15.32057986
1065,Emporium Mall,Trade Centre,Lahore,74.26342267,31.46789053,Retail & Shopping,Shopping Centers,Shopping mall,4.6,71814,52.71,People typically spend up to 2.5 hours here,58.12925,70.24270833,59.32942857,83.83485714,52.4752381,55.93660714,100,18,Sunday,15.01725191
1066,Idris Book Bank Too,Sector B,Islamabad,73.13889981,33.56999186,Retail & Shopping,Books & Comics,Book store,4.2,2401,50.57,People typically spend up to 25 min here,45.18333333,53.83208333,42.66657143,38.06342857,55.37666667,50.97446429,76.02,7,Sunday,9.903036049
1067,IT International (Arizona Computer),Rail Town,Lahore,74.20149286,31.43938798,Retail & Shopping,Computers & Electronics,Computer store,3.9,194,62.83,People typically spend up to 2.5 hours here,46.58391667,56.60395833,49.178,53.40457143,47.98642857,48.23642857,90.76,18,Sunday,11.68840006
1068,Khussa Mart,UC-10 Clifton,Karachi,67.03260481,24.8291261,Retail & Shopping,Fashion & Accessories,Shoe store,4.3,30,71.17,People typically spend up to 4 hours here,41.94770833,50.05302083,45.99328571,47.829,43.30892857,41.66991071,97.7,17,Saturday,13.29991344
1069,Cellecto mobile,Punjab,Gujranwala,74.18780097,32.15254942,Retail & Shopping,Computers & Electronics,Cell phone store,4.8,42,42.33,People typically spend up to 4 hours here,47.53966667,58.666875,53.45485714,69.29257143,41.93547619,43.98785714,89.62,17,Sunday,13.64802315
1070,IWood Furniture,UC-2 Manzoor Colony,Karachi,67.08714958,24.8544089,Retail & Shopping,Home & Furniture,Furniture store,4.1,99,53.17,People typically spend up to 25 min here,47.91858333,57.75833333,54.50885714,69.40171429,41.35333333,43.73071429,91.33,19,Saturday,13.91648505
1071,Sultan Physiotherapy Equipment,Punjab,Lahore,74.35159689,31.43722649,Retail & Shopping,Medical Supplies,Physiotherapy equipment supplier,4.7,15,50.71,People typically spend up to 1 hour here,44.79883333,54.05125,42.18628571,37.78,55.9847619,50.35964286,72.7,9,Saturday,10.06672382
1072,Super Army & Police Store,Saddar,Rawalpindi,73.04871488,33.59662838,Retail & Shopping,Shopping Centers,Outlet mall,3.9,76,62.43,People typically spend up to 1 hour here,45.27491667,54.76895833,42.94228571,39.43971429,55.65928571,50.72928571,69.91,5,Sunday,9.825693664
1073,The Elegance,UC-7 P.e.c.h.s 2,Karachi,67.05269554,24.87392951,Retail & Shopping,Souvenirs & Gifts,Gift shop,4.2,244,43.17,People typically spend up to 4 hours here,39.49983333,47.65625,51.34,59.39314286,32.2047619,32.12892857,83.98,17,Saturday,15.28195499
1074,Al Fatah - Defence Raya,Sector M,Lahore,74.4665998,31.47515222,Retail & Shopping,Shopping Centers,Shopping mall,4.4,1635,65.14,People typically spend up to 1 hour here,39.00075,45.32354167,50.094,57.12942857,30.395,32.61089286,84.81,18,Sunday,14.68585892
1075,FARAZ SPORTS,Sialkot,Sialkot,74.49063489,32.44603262,Retail & Shopping,Fashion & Accessories,Sportwear manufacturer,4.4,125,64.5,People typically spend up to 3.5 hours here,47.36041667,58.13583333,53.808,68.46571429,41.22642857,43.97642857,88.53,19,Sunday,13.49608618
1076,Mender Leather Factory,Taraf Mubarik Doim,Multan,71.47067828,30.20218871,Retail & Shopping,Misc. Stores,Leather goods store,4.4,204,76.5,People typically spend up to 1 hour here,39.45541667,47.694375,49.95,58.73914286,32.74714286,32.93714286,85.07,18,Sunday,14.96294264
1077,Ideas - Mirpur AJK,Sector F-1,New Mirpur City,73.74560796,33.14256645,Retail & Shopping,Fashion & Accessories,Clothing store,4.1,53,73.43,People typically spend up to 45 min here,48.006,58.09958333,53.52371429,68.38485714,42.90404762,44.29875,89.97,17,Saturday,12.94268526
1078,Lulusar Store DHA Phase 6 Karachi,Sindh,Karachi,67.06296273,24.7950564,Retail & Shopping,Fashion & Accessories,Clothing store,4,232,57.14,People typically spend up to 1 hour here,40.48375,48.12104167,51.07142857,58.39914286,33.67,34.32589286,85.3,17,Saturday,14.66298719
1079,Fashion house sialkot since 1954,Sialkot,Sialkot,74.53870615,32.49285221,Retail & Shopping,Fashion & Accessories,Clothing store,4.5,8,27,People typically spend up to 2.5 hours here,59.07291667,71.24333333,60.90028571,83.81914286,53.34928571,57.18892857,100,18,Saturday,14.24952078
1080,CSD Cavalry Shopping Mall,Punjab,Lahore,74.37181114,31.50213574,Retail & Shopping,Shopping Centers,Shopping mall,4.3,3932,56.43,People typically spend up to 1 hour here,49.47416667,59.18395833,55.54757143,72.01171429,42.61297619,45.06089286,100,19,Saturday,18.25993197
1081,Borjan,Pakistan,Mardan,72.04053861,34.19713565,Retail & Shopping,Fashion & Accessories,Shoe store,3.9,117,39,People typically spend up to 2 hours here,38.90716667,45.43979167,48.87314286,58.21885714,32.02904762,31.36660714,93.3,17,Saturday,15.23364109
1082,"Tile n Taps G-8/1 Branch | Tiles Dealer in Islamabad, Pakistan",Islamabad Capital Territory,Islamabad,73.04917679,33.6891782,Retail & Shopping,Home & Furniture,Tile store,4.5,33,51.14,People typically spend up to 1 hour here,47.9795,58.99625,54.85457143,69.09742857,42.08047619,44.35107143,100,18,Saturday,13.72526649
1083,Al Janat Mall الجنت مال,Islamabad Capital Territory,Islamabad,73.14762033,33.52168098,Retail & Shopping,Shopping Centers,Shopping mall,4.2,829,53.29,People typically spend up to 45 min here,58.79291667,69.59604167,58.87742857,84.69057143,53.14642857,56.04875,100,20,Saturday,14.55041773
1084,Star Shopping Plaza,Pakistan,Faisalabad,73.08007313,31.41056263,Retail & Shopping,Shopping Centers,Shopping mall,4,501,57.5,People typically spend up to 1.5 hours here,46.58833333,56.35760417,48.37057143,53.39214286,49.15369048,47.67169643,84.53,16,Saturday,12.33075328
1085,DVAGO Pharmacy & Wellness Experts,UC-4 Hyderi,Karachi,67.04771391,24.94042362,Retail & Shopping,Drug & Pharma,Pharmacy,4,417,42.86,People typically spend up to 15 min here,46.10088889,55.90131944,53.15755556,63.65892063,41.9726455,42.21325397,100,20,Saturday,16.20588759
1086,Suzuki Pakpattan Motors,Pakistan,Pākpattan,73.35139281,30.36456827,Retail & Shopping,Auto & Vehicle Retail,Suzuki dealer,4.7,943,47.33,People typically spend up to 1 hour here,43.730375,52.73770833,53.41971429,63.83242857,36.19285714,38.48446429,87.51,18,Sunday,15.08674173
1087,Jalal Sons,Sector C,Lahore,74.41109577,31.46327722,Retail & Shopping,Shopping Centers,Supermarket,4.3,4814,53.86,People typically spend up to 45 min here,49.11195833,59.25489583,55.23957143,71.58914286,42.37190476,44.98294643,100,18,Saturday,18.08377188
1088,Hussain Enterprises,UC-11 Allama Iqbal Colony,Karachi,67.00718346,24.86442941,Retail & Shopping,Home & Furniture,Tool store,4.5,43,45,People typically spend up to 3.5 hours here,48.35183333,59.22291667,55.20085714,68.44742857,43.8752381,44.18696429,86.62,18,Saturday,12.67541107
1089,Toyota Creek Motors,Sindh,Karachi,67.12786486,24.80482586,Retail & Shopping,Auto & Vehicle Retail,Toyota dealer,4.3,682,66,People typically spend up to 3.5 hours here,39.39008333,48.41583333,50.24742857,58.99571429,33.03190476,32.85571429,89.3,17,Saturday,15.29563326
